_id,id,active,name,college_score,score,college_id,university_id,university_tier,university_name,city,state,category,aishe_id,university_type,abbreviation[0],abbreviation[1],abbreviation[2],abbreviation[3],abbreviation[4],__v
6941079e1c87f81bf2f68c67,116616,true,"College of Pharmaceutical Sciences Mohuda, Ganjam",,,,,,"Berhampur University, Berhampur",Ganjam,Odisha,College,C-39412,State Public University,cops,,,,,0
6941079e1c87f81bf2f68c68,116617,true,"College of Teacher Education, Sundargarh",5.075,50.75,C44067,U607,Tier-3,"Sambalpur University, Sambalpur",Sundargarh,Odisha,College,C-43408,State Public University,cte rourkela,,,,,0
6941079e1c87f81bf2f68c69,116618,true,"College of Teacher Education, Balangir",5.075,50.75,C44067,U607,Tier-3,RAJENDRA UNIVERSITY,Balangir,Odisha,College,C-43406,State Public University,cote,cte,,,,0
6941079e1c87f81bf2f68c6a,116619,true,"College of Teacher Education, Baleshwar",5.075,50.75,C44067,U607,Tier-3,"Fakir Mohan University, Balasore",Baleshwar,Odisha,College,C-21342,State Public University,cote,cte,,,,0
6941079e1c87f81bf2f68c6b,116620,true,"College of Veterinary Science & Animal Husbandry, Khordha",5.075,50.75,C27142,U137,Tier-3,"Orissa University of Agriculture &  Technology, Bhubaneswar",Khordha,Odisha,College,C-21465,State Public University,covsah,,,,,0
6941079e1c87f81bf2f68c6c,116621,true,"Compassion College of Nursing, Balangir",,,,,,ODISHA UNIVERSITY OF HEALTH SCIENCES,Balangir,Odisha,College,C-73833,State Public University,ccn balangir,,,,,0
6941079e1c87f81bf2f68c6d,116622,true,"Composite Regional Centre For Skill Development Rehabilitation And Empowerment of Persons With Disabilities, Balangir",,,,,,,Balangir,Odisha,STANDALONE,S-26065,,"crc, balangir",crc balangir,,,,0
6941079e1c87f81bf2f68c6e,116623,true,"Creative Jenus Nursing School, Kendrapara",,,,,,,Kendrapara,Odisha,STANDALONE,S-22520,,cjns,creative jenus nursing,,,,0
6941079e1c87f81bf2f68c6f,116624,true,"Creative Junior Nursing School, Kendrapara",,,,,,,Kendrapara,Odisha,STANDALONE,S-15517,,cjns,creative junior nursing,,,,0
6941079e1c87f81bf2f68c70,116625,true,"Cryogenex Institute of Medical Science & Research, Malkangiri",,,,,,"Berhampur University, Berhampur",Malkangiri,Odisha,College,C-69938,State Public University,cimsr malkangiri,,,,,0
6941079e1c87f81bf2f68c71,116626,true,"Cryogenex Institute of Medical Science And Research, Khordha",,,,,,,Khordha,Odisha,STANDALONE,S-19555,,cimsar khordha,cimsar,,,,0
6941079e1c87f81bf2f68c72,116627,true,"Cryogenex Institute of Medical Science And Research, Kendujhar",,,,,,,Kendujhar,Odisha,STANDALONE,S-21494,,cimsr,cryogenex institute,,,,0
6941079e1c87f81bf2f68c73,116628,true,"Cryogenex Institute of Medical Science And Research, Bhadrak",,,,,,,Bhadrak,Odisha,STANDALONE,S-21490,,cimsr,cryogenex institute,,,,0
6941079e1c87f81bf2f68c74,116629,true,"Csir-Institute of Minerals And Materials Technology, Khordha",,,,,,,Khordha,Odisha,R & D Institutes,R-10218,,csir-immt,immt,,,,0
6941079e1c87f81bf2f68c75,116630,true,"Ctg College of Nursing And Medical Science, Kendujhar",,,,,,,Kendujhar,Odisha,STANDALONE,S-26213,,ctgcnms,ctg nursing,,,,0
6941079e1c87f81bf2f68c76,116631,true,"Dav Autonomous College, Balangir",,,,,,RAJENDRA UNIVERSITY,Balangir,Odisha,College,C-40864,State Public University,dav college,dav college,,,,0
6941079e1c87f81bf2f68c77,116632,true,"Dav School of Business Management, Khordha",,,,,,"Utkal University, Bhubaneswar",Khordha,Odisha,College,C-39763,State Public University,dav sbm,,,,,0
6941079e1c87f81bf2f68c78,116633,true,"Db College, Bargarh",5.075,50.75,C43034,U607,Tier-3,"Sambalpur University, Sambalpur",Bargarh,Odisha,College,C-40823,State Public University,db college,,,,,0
6941079e1c87f81bf2f68c79,116634,true,"Dj Mahavidyalaya, Nayagarh",,,,,,"Utkal University, Bhubaneswar",Nayagarh,Odisha,College,C-39602,State Public University,mli,,,,,0
6941079e1c87f81bf2f68c7a,116635,true,"Dk College, Baleshwar",3.575,35.75,C42952,U591,Tier-4,"Fakir Mohan University, Balasore",Baleshwar,Odisha,College,C-21355,State Public University,dk college,,,,,0
6941079e1c87f81bf2f68c7b,116636,true,"Dkn College, Cuttack",,,,,,"Utkal University, Bhubaneswar",Cuttack,Odisha,College,C-39607,State Public University,dkn college,,,,,0
6941079e1c87f81bf2f68c7c,116637,true,"Dl Degree College, Mayurbhanj",,,,,,Maharaja Sriram Chandra Bhanja Deo University,Mayurbhanj,Odisha,College,C-10962,State Public University,dl degree college,,,,,0
6941079e1c87f81bf2f68c7d,116638,true,"Dp Mishra Institute, Ganjam",6.275,62.75,C43274,U585,Tier-2,"Berhampur University, Berhampur",Ganjam,Odisha,College,C-39333,State Public University,dp mishra institute,,,,,0
6941079e1c87f81bf2f68c7e,116639,true,"Dr Nayapalli College, Khordha",,,,,,"Utkal University, Bhubaneswar",Khordha,Odisha,College,C-39744,State Public University,dr nayapalli college,,,,,0
6941079e1c87f81bf2f68c7f,116640,true,"Dadhibaman College, Kendujhar",3.575,35.75,C43546,U601,Tier-4,Maharaja Sriram Chandra Bhanja Deo University,Kendujhar,Odisha,College,C-10942,State Public University,db college turumunga,,,,,0
6941079e1c87f81bf2f68c80,116641,true,"Dadhibaman Sanskrit College, Nayagarh",3.8,38,C43907,U609,Tier-4,"Shri Jagannath Sanskrit Vishwavidyalaya, Puri",Nayagarh,Odisha,College,C-44059,State Public University,dadhibaman college,,,,,0
6941079e1c87f81bf2f68c81,116642,true,"Dadhibamanjew Sanskrit College, Kendrapara",3.8,38,C43486,U609,Tier-4,"Shri Jagannath Sanskrit Vishwavidyalaya, Puri",Kendrapara,Odisha,College,C-44079,State Public University,dadhibamanjew sanskrit,,,,,0
6941079e1c87f81bf2f68c82,116643,true,"Dadhichi College of Pharmacy Dcp, Cuttack",,,,,,"Biju Patnaik University of Technology, Rourkela",Cuttack,Odisha,College,C-30124,State Public University,dadhichi pharmacy,,,,,0
6941079e1c87f81bf2f68c83,116644,true,"Dalmia College, Sundargarh",5.075,50.75,C44068,U607,Tier-3,"Sambalpur University, Sambalpur",Sundargarh,Odisha,College,C-40931,State Public University,dalmia college,,,,,0
6941079e1c87f81bf2f68c84,116645,true,"Damodar Sanskrit College, Bhadrak",3.8,38,C43098,U609,Tier-4,"Shri Jagannath Sanskrit Vishwavidyalaya, Puri",Bhadrak,Odisha,College,C-44103,State Public University,damodar sanskrit,,,,,0
6941079e1c87f81bf2f68c85,116646,true,"Darwin Memorial Degree College, Malkangiri",6.275,62.75,C43818,U585,Tier-2,"Berhampur University, Berhampur",Malkangiri,Odisha,College,C-54589,State Public University,darwin memorial,,,,,0
6941079e1c87f81bf2f68c86,116647,true,"Dav College of Teacher'S Education, Koraput",6.275,62.75,C43797,U585,Tier-2,"Berhampur University, Berhampur",Koraput,Odisha,College,C-39375,State Public University,dav teachers' education,,,,,0
6941079e1c87f81bf2f68c87,116648,true,"Dayanand Academy of Art Culture And Yoga, Sambalpur",3.8,38,C44042,U612,Tier-4,"Utkal University of Culture, Bhubaneswar",Sambalpur,Odisha,College,C-64046,State Public University,dayanand art & yoga,,,,,0
6941079e1c87f81bf2f68c88,116649,true,"Dayanand Anglo-Vedic Institute of Technology And Management Studies, Sundargarh",,,,,,"Biju Patnaik University of Technology, Rourkela",Sundargarh,Odisha,College,C-30164,State Public University,damits rourkela,,,,,0
6941079e1c87f81bf2f68c89,116650,true,"Dayanidhi Sanskrit Mahavidyalaya, Baleshwar",3.8,38,C42998,U609,Tier-4,"Shri Jagannath Sanskrit Vishwavidyalaya, Puri",Baleshwar,Odisha,College,C-64479,State Public University,dsm,,,,,0
6941079e1c87f81bf2f68c8a,116651,true,"Ddce Utkal University, Khordha",,,,,,"Utkal University, Bhubaneswar",Khordha,Odisha,College,C-39712,State Public University,ddce,,,,,0
6941079e1c87f81bf2f68c8b,116652,true,"Degree College, Nuapada",5.075,50.75,C34356,U829,Tier-3,"Sambalpur University, Sambalpur",Nuapada,Odisha,College,C-40833,State Public University,"degree college,sinapali",,,,,0
6941079e1c87f81bf2f68c8c,116653,true,"Degree College, Kalahandi",5.075,50.75,C34356,U829,Tier-3,"Sambalpur University, Sambalpur",Kalahandi,Odisha,College,C-40818,State Public University,"degree college,karlapada",,,,,0
6941079e1c87f81bf2f68c8d,116654,true,"Degree Goorumahisani Iron College, Mayurbhanj",3.575,35.75,C43830,U601,Tier-4,Maharaja Sriram Chandra Bhanja Deo University,Mayurbhanj,Odisha,College,C-10931,State Public University,dgic,,,,,0
6941079e1c87f81bf2f68c8e,116655,true,"Degree Science College, Kalahandi",5.075,50.75,C43431,U607,Tier-3,"Sambalpur University, Sambalpur",Kalahandi,Odisha,College,C-52234,State Public University,dsc mahaling,,,,,0
6941079e1c87f81bf2f68c8f,116656,true,"Delta Degree College, Kendrapara",,,,,,"Utkal University, Bhubaneswar",Kendrapara,Odisha,College,C-39828,State Public University,delta degree kendrapara,,,,,0
6941079e1c87f81bf2f68c90,116657,true,"Delta Institute of Agriculture And Management, Khordha",,,,,,"Utkal University, Bhubaneswar",Khordha,Odisha,College,C-66669,State Public University,gmv,,,,,0
6941079e1c87f81bf2f68c91,116658,true,"Deogarh College, Deogarh",5.075,50.75,C43200,U607,Tier-3,"Sambalpur University, Sambalpur",Deogarh,Odisha,College,C-40887,State Public University,dc,,,,,0
6941079e1c87f81bf2f68c92,116659,true,"Deogarh Women'S College, Deogarh",5.075,50.75,C43201,U607,Tier-3,"Sambalpur University, Sambalpur",Deogarh,Odisha,College,C-40930,State Public University,dwc,,,,,0
6941079e1c87f81bf2f68c93,116660,true,"Derabish Degree Mahila Mahavidyalaya, Kendrapara",5.075,50.75,C43480,U605,Tier-3,"RAMA DEVI WOMEN'S UNIVERSITY, BHUBANESWAR",Kendrapara,Odisha,College,C-56866,State Public University,ddmm,,,,,0
6941079e1c87f81bf2f68c94,116661,true,"Devagiri Degree College, Rayagada",,,,,,"Berhampur University, Berhampur",Rayagada,Odisha,College,C-69343,State Public University,ddc rayagada,,,,,0
6941079e1c87f81bf2f68c95,116662,true,"Dhabaleswar Degree College, Kalahandi",,,,,,KALAHANDI UNIVERSITY,Kalahandi,Odisha,College,C-66456,State Public University,ddc mohangiri,,,,,0
6941079e1c87f81bf2f68c96,116663,true,"Dhabaleswar Institute of Nursing, Cuttack",,,,,,ODISHA UNIVERSITY OF HEALTH SCIENCES,Cuttack,Odisha,College,C-71637,State Public University,djamch,,,,,0
6941079e1c87f81bf2f68c97,116664,true,"Dhabaleswar Institute of Pharmacy, Cuttack",,,,,,ODISHA UNIVERSITY OF HEALTH SCIENCES,Cuttack,Odisha,College,C-73228,State Public University,dip cuttack,,,,,0
6941079e1c87f81bf2f68c98,116665,true,"Dhabaleswar Institute of Polytechnic, Cuttack",,,,,,,Cuttack,Odisha,STANDALONE,S-2298,,"dip, athagarh",dhabaleswar poly,,,,0
6941079e1c87f81bf2f68c99,116666,true,"Dhamarai Sanskrit Degree College, Bhadrak",,,,,,"Shri Jagannath Sanskrit Vishwavidyalaya, Puri",Bhadrak,Odisha,College,C-74329,State Public University,dsdc bhadrak,,,,,0
6941079e1c87f81bf2f68c9a,116667,true,"Dhaneswar Institute of Medical Technology, Cuttack",,,,,,,Cuttack,Odisha,STANDALONE,S-22642,,dimt,,,,,0
6941079e1c87f81bf2f68c9b,116668,true,"Dhaneswar School of Nursing, Cuttack",,,,,,,Cuttack,Odisha,STANDALONE,S-15540,,dsn,dhaneswar nursing,,,,0
6941079e1c87f81bf2f68c9c,116669,true,"Dharamasala Mahila Mohavidyalaya, Jajapur",5.075,50.75,C43367,U605,Tier-3,"RAMA DEVI WOMEN'S UNIVERSITY, BHUBANESWAR",Jajapur,Odisha,College,C-39502,State Public University,dm,,,,,0
6941079e1c87f81bf2f68c9d,116670,true,"Dharamgarh Women'S College, Kalahandi",5.075,50.75,C43432,U607,Tier-3,"Sambalpur University, Sambalpur",Kalahandi,Odisha,College,C-40920,State Public University,dwc,,,,,0
6941079e1c87f81bf2f68c9e,116671,true,"Dharanidhar Autonomous College, Kendujhar",,,,,,Maharaja Sriram Chandra Bhanja Deo University,Kendujhar,Odisha,College,C-10970,State Public University,dd auto college keonjhar,,,,,0
6941079e1c87f81bf2f68c9f,116672,true,"Dharanidhar University, Kendujhar",,,,,,,Kendujhar,Odisha,UNIVERSITIES,U-1397,State Public University,shiats,sam higginbottom university,,,,0
6941079e1c87f81bf2f68ca0,116673,true,"Dharmananda School of Medical Science And Technology, Khordha",,,,,,,Khordha,Odisha,STANDALONE,S-22020,,dsmst,dharmananda medical,,,,0
6941079e1c87f81bf2f68ca1,116674,true,"Dharmapada College of Nursing, Puri",,,,,,,Puri,Odisha,STANDALONE,S-25728,,dcn,dharmapada nursing,,,,0
6941079e1c87f81bf2f68ca2,116675,true,"Dhauli College of Art And Crafts, Khordha",3.8,38,C43771,U612,Tier-4,"Utkal University of Culture, Bhubaneswar",Khordha,Odisha,College,C-23110,State Public University,dcac,,,,,0
6941079e1c87f81bf2f68ca3,116676,true,"Dhenkanal Academy of Medical Science, Dhenkanal",,,,,,,Dhenkanal,Odisha,STANDALONE,S-20253,,dams,,,,,0
6941079e1c87f81bf2f68ca4,116677,true,"Dhenkanal Mahila Mahavidyalaya W, Dhenkanal",,,,,,"RAMA DEVI WOMEN'S UNIVERSITY, BHUBANESWAR",Dhenkanal,Odisha,College,C-39775,State Public University,dmm,,,,,0
6941079e1c87f81bf2f68ca5,116678,true,"Dhruba Charan Mahavidyalaya, Baleshwar",3.8,38,C42999,U609,Tier-4,"Shri Jagannath Sanskrit Vishwavidyalaya, Puri",Baleshwar,Odisha,College,C-65754,State Public University,dcm,,,,,0
6941079e1c87f81bf2f68ca6,116679,true,"Dhyamnagar College, Bhadrak",3.575,35.75,C43077,U591,Tier-4,"Fakir Mohan University, Balasore",Bhadrak,Odisha,College,C-21332,State Public University,dc,,,,,0
6941079e1c87f81bf2f68ca7,116680,true,"Dibya College of Nursing, Anugul",,,,,,"Utkal University, Bhubaneswar",Anugul,Odisha,College,C-52682,State Public University,dcn angul,,,,,0
6941079e1c87f81bf2f68ca8,116681,true,"Dibya College of Nursing, Khordha",,,,,,ODISHA UNIVERSITY OF HEALTH SCIENCES,Khordha,Odisha,College,C-73414,State Public University,dcp bhubaneswar,,,,,0
6941079e1c87f81bf2f68ca9,116682,true,"Dibya College of Pharmacy, Sundargarh",,,,,,,Sundargarh,Odisha,STANDALONE,S-21655,,dcp,dibya pharmacy,,,,0
6941079e1c87f81bf2f68caa,116683,true,"Dibya College of Physiotherapy, Khordha",,,,,,"Utkal University, Bhubaneswar",Khordha,Odisha,College,C-62234,State Public University,dcp bhubaneswar,,,,,0
6941079e1c87f81bf2f68cab,116684,true,"Dibya School of Nursing, Sundargarh",,,,,,,Sundargarh,Odisha,STANDALONE,S-15542,,dsn,dibya nursing,,,,0
6941079e1c87f81bf2f68cac,116685,true,"Dibyajyoti School of Nursing, Puri",,,,,,,Puri,Odisha,STANDALONE,S-15544,,dsn,dibyajyoti nursing,,,,0
6941079e1c87f81bf2f68cad,116686,true,"Digambaridevi Institute of Medical Science, Baleshwar",,,,,,,Baleshwar,Odisha,STANDALONE,S-20579,,dims,,,,,0
6941079e1c87f81bf2f68cae,116687,true,"Disha College of Management Berhampur, Ganjam",6.275,62.75,C43271,U585,Tier-2,"Berhampur University, Berhampur",Ganjam,Odisha,College,C-39382,State Public University,dcm,,,,,0
6941079e1c87f81bf2f68caf,116688,true,"Disha College of Management And Technology, Ganjam",5.075,50.75,C43315,U586,Tier-3,"Biju Patnaik University of Technology, Rourkela",Ganjam,Odisha,College,C-64477,State Public University,dcmt,,,,,0
6941079e1c87f81bf2f68cb0,116689,true,"Disha Institute of Nursing, Ganjam",,,,,,,Ganjam,Odisha,STANDALONE,S-19888,,din,disha nursing,,,,0
6941079e1c87f81bf2f68cb1,116690,true,"District Institute of Education & Training, Nuapada",,,,,,,Nuapada,Odisha,STANDALONE,S-7418,,diet nuapada,,,,,0
6941079e1c87f81bf2f68cb2,116691,true,"District Institute of Education & Training, Kendrapara",,,,,,,Kendrapara,Odisha,STANDALONE,S-7393,,diet kendrapara,,,,,0
6941079e1c87f81bf2f68cb3,116692,true,"District Institute of Education & Training, Malkangiri",,,,,,,Malkangiri,Odisha,STANDALONE,S-7415,,diet malkangiri,,,,,0
6941079e1c87f81bf2f68cb4,116693,true,"Institute of Education & Training, Balangir",,,,,,,Balangir,Odisha,STANDALONE,S-7366,,diet balangir,,,,,0
6941079e1c87f81bf2f68cb5,116694,true,"Institute of Education & Training, Bargarh",,,,,,,Bargarh,Odisha,STANDALONE,S-7390,,diet baragarh,,,,,0
6941079e1c87f81bf2f68cb6,116695,true,"Institute of Education & Training, Boudh",,,,,,,Boudh,Odisha,STANDALONE,S-7397,,diet boudh,,,,,0
6941079e1c87f81bf2f68cb7,116696,true,"Institute of Education & Training, Deogarh",,,,,,,Deogarh,Odisha,STANDALONE,S-12696,,diet deogarh,,,,,0
6941079e1c87f81bf2f68cb8,116697,true,"Institute of Education & Training, Dhenkanal",,,,,,,Dhenkanal,Odisha,STANDALONE,S-7369,,diet dhenkanal,,,,,0
6941079e1c87f81bf2f68cb9,116698,true,"District Institute of Education & Training, Jagatsinghapur",,,,,,,Jagatsinghapur,Odisha,STANDALONE,S-7405,,diet jagatsinghpur,,,,,0
6941079e1c87f81bf2f68cba,116699,true,"District Institute of Education & Training, Kendujhar",,,,,,,Kendujhar,Odisha,STANDALONE,S-7373,,diet keonjhar,,,,,0
6941079e1c87f81bf2f68cbb,116700,true,"District Institute of Education & Training, Khordha",,,,,,,Khordha,Odisha,STANDALONE,S-7375,,diet khurda,,,,,0
6941079e1c87f81bf2f68cbc,116701,true,"District Institute of Education & Training, Nabarangpur",,,,,,,Nabarangpur,Odisha,STANDALONE,S-7419,,diet nawarangpur,,,,,0
6941079e1c87f81bf2f68cbd,116702,true,"District Institute of Education & Training, Jharsuguda",,,,,,,Jharsuguda,Odisha,STANDALONE,S-7421,,diet panchapada,,,,,0
6941079e1c87f81bf2f68cbe,116703,true,"District Institute of Education & Training, Puri",,,,,,,Puri,Odisha,STANDALONE,S-7425,,diet puri,,,,,0
6941079e1c87f81bf2f68cbf,116704,true,"District Institute of Education & Training, Sambalpur",,,,,,,Sambalpur,Odisha,STANDALONE,S-7380,,diet sambalpur,,,,,0
6941079e1c87f81bf2f68cc0,116705,true,"District Institute of Education & Training, Sonepur",,,,,,,Sonepur,Odisha,STANDALONE,S-7431,,diet sonepur,,,,,0
6941079e1c87f81bf2f68cc1,116706,true,"Institute of Education & Training Agarpara, Bhadrak",,,,,,,Bhadrak,Odisha,STANDALONE,S-7386,,diet agarpara,,,,,0
6941079e1c87f81bf2f68cc2,116707,true,"District Institute of Education & Training Bhawanipatna, Kalahandi",,,,,,,Kalahandi,Odisha,STANDALONE,S-7368,,diet bhawanipatna,,,,,0
6941079e1c87f81bf2f68cc3,116708,true,"Institute of Education & Training Chhendipada, Anugul",,,,,,,Anugul,Odisha,STANDALONE,S-7399,,diet chhendipada,,,,,0
6941079e1c87f81bf2f68cc4,116709,true,"District Institute of Education & Training Dolipur, Jajapur",,,,,,,Jajapur,Odisha,STANDALONE,S-7370,,diet dolipur,,,,,0
6941079e1c87f81bf2f68cc5,116710,true,"District Institute of Education & Training Jeypore, Koraput",,,,,,,Koraput,Odisha,STANDALONE,S-7376,,diet jeypore,,,,,0
6941079e1c87f81bf2f68cc6,116711,true,"Institute of Education & Training Khallikote, Ganjam",,,,,,,Ganjam,Odisha,STANDALONE,S-7371,,diet khallikote,,,,,0
6941079e1c87f81bf2f68cc7,116712,true,"District Institute of Education & Training Mayurbhanja, Mayurbhanj",,,,,,,Mayurbhanj,Odisha,STANDALONE,S-7377,,diet mayurbhanja,,,,,0
6941079e1c87f81bf2f68cc8,116713,true,"Institute of Education & Training Narshinghpur, Cuttack",,,,,,,Cuttack,Odisha,STANDALONE,S-7417,,diet narshinghpur,,,,,0
6941079e1c87f81bf2f68cc9,116714,true,"Institute of Education & Training Parlakhemundi, Gajapati",,,,,,,Gajapati,Odisha,STANDALONE,S-7402,,diet parlakhemundi,,,,,0
6941079e1c87f81bf2f68cca,116715,true,"District Institute of Education & Training Phulbani, Kandhamal",,,,,,,Kandhamal,Odisha,STANDALONE,S-7379,,diet phulbani,,,,,0
6941079e1c87f81bf2f68ccb,116716,true,"District Institute of Education & Training Rajsunakhala, Nayagarh",,,,,,,Nayagarh,Odisha,STANDALONE,S-7427,,diet rajsunakhala,,,,,0
6941079e1c87f81bf2f68ccc,116717,true,"District Institute of Education & Training, Rayagada",,,,,,,Rayagada,Odisha,STANDALONE,S-7428,,diet rayagada,,,,,0
6941079e1c87f81bf2f68ccd,116718,true,"Institute of Education & Training Remuna, Baleshwar",,,,,,,Baleshwar,Odisha,STANDALONE,S-7367,,diet remuna,,,,,0
6941079e1c87f81bf2f68cce,116719,true,"District Institute of Education & Training Sankara, Sundargarh",,,,,,,Sundargarh,Odisha,STANDALONE,S-7381,,diet sankara,,,,,0
6941079e1c87f81bf2f68ccf,116720,true,"Divine College of Health Science, Khordha",,,,,,,Khordha,Odisha,STANDALONE,S-23134,,"dchs, bhubaneswar",divine health science,,,,0
6941079e1c87f81bf2f68cd0,116721,true,"Divine Degree College, Nayagarh",,,,,,"Utkal University, Bhubaneswar",Nayagarh,Odisha,College,C-73590,State Public University,ddc nayagarh,,,,,0
6941079e1c87f81bf2f68cd1,116722,true,"Divine Institute of Engineering And Technology Poda Astia, Mayurbhanj",,,,,,,Mayurbhanj,Odisha,STANDALONE,S-2300,,diet,,,,,0
6941079e1c87f81bf2f68cd2,116723,true,"Divine Institute of Medical Science & Research, Mayurbhanj",,,,,,Maharaja Sriram Chandra Bhanja Deo University,Mayurbhanj,Odisha,College,C-70253,State Public University,dimsr mayurbhanj,,,,,0
6941079e1c87f81bf2f68cd3,116724,true,"Divine School of Nursing, Bhadrak",,,,,,,Bhadrak,Odisha,STANDALONE,S-15547,,dsn,,,,,0
6941079e1c87f81bf2f68cd4,116725,true,"Divya Institute of Medical Science, Khordha",,,,,,,Khordha,Odisha,STANDALONE,S-20130,,dims,,,,,0
6941079e1c87f81bf2f68cd5,116726,true,"Dk School of Nursing, Baleshwar",,,,,,,Baleshwar,Odisha,STANDALONE,S-23681,,dksn,dk nursing,,,,0
6941079e1c87f81bf2f68cd6,116727,true,"Dm Science College Gallery, Ganjam",6.275,62.75,C43272,U585,Tier-2,"Berhampur University, Berhampur",Ganjam,Odisha,College,C-39362,State Public University,dmsc,,,,,0
6941079e1c87f81bf2f68cd7,116728,true,"Dox Orland School of Nursing, Kendujhar",,,,,,,Kendujhar,Odisha,STANDALONE,S-15548,,dosn,dox orland nursing,,,,0
6941079e1c87f81bf2f68cd8,116729,true,"Dpiase Konisi, Ganjam",,,,,,"Berhampur University, Berhampur",Ganjam,Odisha,College,C-39372,State Public University,ddc jammu,dogra college jammu,,,,0
6941079e1c87f81bf2f68cd9,116730,true,"Dr Ambedkar Institute of Medical Science, Sundargarh",,,,,,,Sundargarh,Odisha,STANDALONE,S-15549,,dims,,,,,0
6941079e1c87f81bf2f68cda,116731,true,"Dr S S Nayak Academy, Cuttack",3.8,38,C43197,U612,Tier-4,"Utkal University of Culture, Bhubaneswar",Cuttack,Odisha,College,C-64475,State Public University,skyline imt,skyline management,,,,0
6941079e1c87f81bf2f68cdb,116732,true,"Dr Shyama Prasad Degree College, Malkangiri",,,,,,"Berhampur University, Berhampur",Malkangiri,Odisha,College,C-69795,State Public University,miet,mangalmay engg,,,,0
6941079e1c87f81bf2f68cdc,116733,true,"Dr Ambedkar Institute of Pharmaceutical Science, Sundargarh",,,,,,"Biju Patnaik University of Technology, Rourkela",Sundargarh,Odisha,College,C-66176,State Public University,daips sundargarh,,,,,0
6941079e1c87f81bf2f68cdd,116734,true,"Dr Ambedkar Law College, Baleshwar",,,,,,MADHUSUDAN LAW UNIVERSITY,Baleshwar,Odisha,College,C-74878,State Public University,dalc balasore,,,,,0
6941079e1c87f81bf2f68cde,116735,true,"Dr Ambedkar Memorial Institute of Information Technology & Management Science, Sundargarh",,,,,,"Sambalpur University, Sambalpur",Sundargarh,Odisha,College,C-43409,State Public University,amitms,,,,,0
6941079e1c87f81bf2f68cdf,116736,true,"Dr Arta Ballava Mohanty Adarsha Sanskrit & Yoga Mahavidyalaya, Kendrapara",,,,,,"Shri Jagannath Sanskrit Vishwavidyalaya, Puri",Kendrapara,Odisha,College,C-69796,State Public University,abm asym kendrapara,,,,,0
6941079e1c87f81bf2f68ce0,116737,true,"Dr Br Ambedkar National Degree College, Gajapati",,,,,,"Berhampur University, Berhampur",Gajapati,Odisha,College,C-66470,State Public University,dbran dc ramagiri,,,,,0
6941079e1c87f81bf2f68ce1,116738,true,"Dr Ghanashyam Mishra Sanskrit College, Ganjam",3.8,38,C43335,U609,Tier-4,"Shri Jagannath Sanskrit Vishwavidyalaya, Puri",Ganjam,Odisha,College,C-44084,State Public University,gmsc,mishra sanskrit college,,,,0
6941079e1c87f81bf2f68ce2,116739,true,"Dr Hk Mahatab Sanskrit College, Cuttack",3.8,38,C43132,U609,Tier-4,"Shri Jagannath Sanskrit Vishwavidyalaya, Puri",Cuttack,Odisha,College,C-44076,State Public University,nc,,,,,0
6941079e1c87f81bf2f68ce3,116740,true,"Dr Jn College, Baleshwar",3.575,35.75,C42953,U591,Tier-4,"Fakir Mohan University, Balasore",Baleshwar,Odisha,College,C-21338,State Public University,jnc,,,,,0
6941079e1c87f81bf2f68ce4,116741,true,"Dr Janaki Kishan Sukla College, Sambalpur",,,,,,"Sambalpur University, Sambalpur",Sambalpur,Odisha,College,C-40967,State Public University,jks college,,,,,0
6941079e1c87f81bf2f68ce5,116742,true,"Dr Pmias For Teacher Education, Sambalpur",,,,,,"Sambalpur University, Sambalpur",Sambalpur,Odisha,College,C-40993,State Public University,pmiate,,,,,0
6941079e1c87f81bf2f68ce6,116743,true,"Dr Ramesh Prasad Degree Women'S College, Sonepur",,,,,,"Sambalpur University, Sambalpur",Sonepur,Odisha,College,C-59695,State Public University,rpdwc,ramesh prasad college,,,,0
6941079e1c87f81bf2f68ce7,116744,true,"Driems Polytechnic, Cuttack",,,,,,,Cuttack,Odisha,STANDALONE,S-2299,,driems,,,,,0
6941079e1c87f81bf2f68ce8,116745,true,"Driems School of Nursing, Cuttack",,,,,,,Cuttack,Odisha,STANDALONE,S-15520,,driems,,,,,0
6941079e1c87f81bf2f68ce9,116746,true,"Driems School of Paramedical, Cuttack",,,,,,,Cuttack,Odisha,STANDALONE,S-20128,,driems,,,,,0
6941079e1c87f81bf2f68cea,116747,true,"Driems University, Cuttack",,,,,,,Cuttack,Odisha,UNIVERSITIES,U-1298,State Private University,driemsu,driems,,,,0
6941079e1c87f81bf2f68ceb,116748,true,"Drishti School of Nursing, Khordha",,,,,,,Khordha,Odisha,STANDALONE,S-20530,,dsn,drishti nursing,,,,0
6941079e1c87f81bf2f68cec,116749,true,"Dunguripali College, Sonepur",5.075,50.75,C44048,U607,Tier-3,"Sambalpur University, Sambalpur",Sonepur,Odisha,College,C-40834,State Public University,dunguripali coll,,,,,0
6941079e1c87f81bf2f68ced,116750,true,"Dunguripali Women’S Degree College, Sonepur",,,,,,RAJENDRA UNIVERSITY,Sonepur,Odisha,College,C-68537,State Public University,dwdc dunguripali,,,,,0
6941079e1c87f81bf2f68cee,116751,true,"Durga Shankar College, Sambalpur",,,,,,"Sambalpur University, Sambalpur",Sambalpur,Odisha,College,C-40835,State Public University,ds college,,,,,0
